customer_id,age,gender,city,department,latitude,longitude,income_bracket,occupation,education_level,marital_status,household_size,acquisition_channel,customer_segment,savings_account,credit_card,personal_loan,investment_account,insurance_product,active_products,app_logins_frequency,feature_usage_diversity,bill_payment_user,auto_savings_enabled,credit_utilization_ratio,international_transactions,failed_transactions,tx_count,avg_tx_value,total_tx_volume,first_tx,last_tx,base_satisfaction,tx_satisfaction,product_satisfaction,satisfaction_score,nps_score,last_survey_date,support_tickets_count,resolved_tickets_ratio,app_store_rating,feedback_sentiment,feature_requests,complaint_topics,clv_segment,monthly_transaction_count,average_transaction_value,total_transaction_volume,transaction_frequency,last_transaction_date,preferred_transaction_type,first_transaction_date,weekend_transaction_ratio,avg_daily_transactions,customer_tenure,churn_probability,customer_lifetime_value
51663032,45,Male,Valledupar,Cesar,10.4651733,-73.2529512,High,Dentist,Bachelor,Married,3,Referral,regular,TRUE,FALSE,FALSE,TRUE,FALSE,1,19,2,TRUE,TRUE,,1,0,13,6158000,80054000,2/15/23,11/28/23,7.97945674,0.065,0.4,4,-31,3/29/23,2,1,3.5,Neutral,"Mobile check deposit, Savings goals",,Platinum,1.571428571,1456809.091,16024900,0.037162162,12/25/23,Payment,2/15/23,0.454545455,0.037162162,10,0.378066129,252851423.9
81416377,45,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Lawyer,Bachelor,Married,2,Referral,regular,TRUE,TRUE,FALSE,TRUE,TRUE,1,11,4,TRUE,TRUE,0.196986951,0,0,27,5864012.963,158328350,1/27/23,12/27/23,7.769881673,0.135,0.8,4,-26,5/21/23,1,1,3.5,Neutral,"Savings goals, Budgeting tools",,Platinum,2.333333333,1577008.929,44156250,0.078873239,12/27/23,Transfer,1/27/23,0.214285714,0.078873239,11.9,0.397087008,439721484.6
40784060,45,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Lawyer,Bachelor,Married,1,Referral,regular,TRUE,TRUE,TRUE,TRUE,FALSE,2,33,4,TRUE,TRUE,0.25214659,0,0,13,6323961.538,82211500,1/30/23,12/6/23,7.178021403,0.065,0.8,4,-36,6/6/23,1,1,4,Positive,,,Silver,1.375,492836.3636,5421200,0.03264095,12/27/23,Withdrawal,1/30/23,0.272727273,0.03264095,11.3,0.308597018,246212608.8
47861950,44,Female,Pasto,Narino,1.2140275,-77.2785096,Low,Engineer,Bachelor,Married,5,Organic,occasional,TRUE,TRUE,TRUE,FALSE,FALSE,4,30,5,FALSE,FALSE,0.582032111,1,0,27,2049459.259,55335400,1/29/23,12/24/23,9.199048913,0.135,0.6,5,-9,2/6/23,1,1,5,Positive,Cryptocurrency trading,,Gold,2.7,1590744.444,42950100,0.082066869,12/26/23,Transfer,1/29/23,0.407407407,0.082066869,11.06666667,0.187345183,175351808.1
12472512,45,Female,Medellin,Antioquia,5.0743694,-75.5081167,Medium,Designer,Bachelor,Single,5,Referral,regular,TRUE,FALSE,TRUE,FALSE,FALSE,2,15,2,TRUE,FALSE,,0,0,10,6070815,60708150,1/7/23,12/22/23,7.224307968,0.05,0.4,4,-28,3/22/23,1,1,4,Positive,"Mobile check deposit, Cryptocurrency trading",,Gold,1.857142857,1339034.615,17407450,0.039039039,12/25/23,Payment,1/7/23,0.230769231,0.039039039,11.23333333,0.336628682,133406190.8
25317570,45,Female,Medellin,Antioquia,5.0743694,-75.5081167,Low,Insurance Agent,High School,Divorced,3,Paid Ad,occasional,TRUE,TRUE,TRUE,FALSE,TRUE,2,26,6,TRUE,FALSE,0.289653091,0,0,44,1606456.818,70684100,1/5/23,12/19/23,7.664388235,0.22,0.8,4,-28,8/27/23,0,0,4,Positive,"Mobile check deposit, International transfers",,Silver,1.571428571,1758350,19341850,0.033033033,12/19/23,Transfer,1/5/23,0,0.033033033,11.43333333,0.316645206,171891199.1
44847298,44,Other,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Bank Teller,Bachelor,Single,3,Organic,occasional,TRUE,FALSE,FALSE,TRUE,FALSE,1,22,1,TRUE,FALSE,,0,0,10,1451985,14519850,1/9/23,12/8/23,7.042821493,0.05,0.4,4,-26,12/16/23,2,1,3.5,Neutral,,,Gold,3.222222222,4769224.138,138307500,0.083573487,12/25/23,Payment,1/9/23,0.310344828,0.083573487,11.7,0.370541498,33237223.85
20074698,45,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Chef,High School,Single,5,Paid Ad,occasional,TRUE,TRUE,FALSE,FALSE,TRUE,1,30,1,TRUE,FALSE,0.097894041,0,0,66,1817015.909,119923050,1/5/23,12/23/23,6.48710288,0.33,0.6,3,-48,3/5/23,1,1,5,Positive,,,Platinum,1.555555556,1545939.286,21643150,0.042296073,12/6/23,Transfer,1/5/23,0.071428571,0.042296073,11.8,0.383927265,298794323.4
72765650,45,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Journalist,High School,Married,6,Organic,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,3,22,1,TRUE,FALSE,0.367605647,1,1,36,1644394.444,59198200,1/15/23,12/8/23,8.040961758,0.18,0.4,4,-29,3/14/23,1,0,4.5,Positive,,App performance,Silver,2,5061345,50613450,0.039370079,9/20/23,Transfer,1/15/23,0,0.039370079,11.8,0.272679135,149752992.4
30691539,45,Male,Barranquilla,Atlantico,11.0101922,-74.8231794,Medium,Cashier,Bachelor,Single,4,Organic,regular,TRUE,TRUE,FALSE,TRUE,FALSE,1,48,4,TRUE,TRUE,0.02401193,1,0,10,4156770,41567700,2/19/23,12/15/23,8.454269005,0.05,0.6,4,-29,9/23/23,0,0,4,Positive,International transfers,,Silver,1.888888889,4755247.059,80839200,0.050147493,12/14/23,Transfer,2/19/23,0.176470588,0.050147493,11.8,0.348463822,144598452.9
77615317,45,Male,Medellin,Antioquia,5.0743694,-75.5081167,High,Programmer,Bachelor,Married,8,Organic,regular,TRUE,TRUE,TRUE,TRUE,FALSE,2,26,4,TRUE,TRUE,0.26179447,0,0,47,5493006.383,258171300,1/7/23,12/21/23,8.111433855,0.235,0.8,4,-28,1/4/23,3,1,4.5,Positive,"Mobile check deposit, International transfers",App performance,Platinum,1.714285714,7204287.5,86451450,0.035714286,12/29/23,Transfer,1/7/23,0.083333333,0.035714286,11.2,0.316645206,624367655.3
11030742,45,Female,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Firefighter,High School,Married,1,Partnership,occasional,TRUE,TRUE,TRUE,TRUE,FALSE,4,26,4,TRUE,TRUE,0.188653876,0,1,16,1691800,27068800,1/10/23,12/25/23,8.330549257,0.08,0.8,4,-35,5/14/23,1,0,4,Positive,Savings goals,,Silver,1.666666667,1733046.667,25995700,0.043352601,12/16/23,Transfer,1/10/23,0.333333333,0.043352601,11.96666667,0.216645206,71762011.82
52580574,44,Female,Medellin,Antioquia,5.0743694,-75.5081167,High,Veterinarian,Bachelor,Married,3,Organic,occasional,TRUE,FALSE,FALSE,FALSE,FALSE,1,19,1,TRUE,TRUE,,1,0,21,1586059.524,33307250,1/6/23,11/21/23,6.253117503,0.105,0.2,3,-53,2/1/23,0,0,5,Positive,"Cryptocurrency trading, International transfers",,Silver,1.75,1652171.429,23130400,0.045016077,11/23/23,Transfer,1/6/23,0.357142857,0.045016077,11.56666667,0.398150714,71600593.94
18632929,44,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Musician,Bachelor,Married,3,Organic,regular,TRUE,TRUE,TRUE,TRUE,TRUE,2,15,7,TRUE,TRUE,0.506883144,0,0,28,4114167.857,115196700,1/6/23,12/21/23,7.173754608,0.14,1,4,-34,10/26/23,2,1,4,Positive,"Budgeting tools, International transfers",,Platinum,3.090909091,4497126.471,152902300,0.100591716,12/17/23,Transfer,1/6/23,0.205882353,0.100591716,11.66666667,0.334491045,277799496.2
58085603,45,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Musician,Bachelor,Married,1,Paid Ad,occasional,TRUE,TRUE,TRUE,TRUE,FALSE,1,22,3,TRUE,TRUE,0.37501743,0,0,14,2056692.857,28793700,1/11/23,12/23/23,7.697127696,0.07,0.8,4,-31,7/8/23,2,1,5,Positive,"Mobile check deposit, Budgeting tools",Customer service,Bronze,7.083333333,1732036.471,147223100,0.238764045,12/29/23,Transfer,1/11/23,0.458823529,0.238764045,11.86666667,0.372679135,73757745.95
51794150,45,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Plumber,Bachelor,Widowed,6,Referral,regular,TRUE,TRUE,TRUE,TRUE,FALSE,2,37,5,TRUE,FALSE,0.190112852,1,1,11,5580859.091,61389450,2/4/23,12/28/23,7.186962034,0.055,0.8,4,-22,10/2/23,1,1,4.5,Positive,"Savings goals, Cryptocurrency trading",Account security,Gold,2.25,1800316.667,48608550,0.077142857,12/25/23,Transfer,2/4/23,0.222222222,0.077142857,11.8,0.305115744,159974975.6
23220459,44,Female,Pereira,Risaralda,4.7854606,-75.788322,Low,Real Estate Agent,High School,Single,4,Organic,occasional,TRUE,FALSE,FALSE,FALSE,FALSE,1,26,1,TRUE,FALSE,,2,1,14,1750396.429,24505550,1/10/23,10/29/23,7.270002347,0.07,0.2,4,-22,5/31/23,2,1,5,Positive,,Transaction issues,Bronze,2.3,1601223.913,36828150,0.065527066,12/28/23,Transfer,1/10/23,0.260869565,0.065527066,11.73333333,0.364507569,67050529.1
96358638,45,Male,Manizales,Caldas,5.0743694,-75.5081167,Very High,Farmer,PhD,Widowed,6,Organic,inactive,TRUE,TRUE,FALSE,TRUE,FALSE,3,15,3,TRUE,FALSE,0.76395733,1,0,17,469835.2941,7987200,1/13/23,12/14/23,7.686100453,0.085,0.6,4,-39,6/25/23,1,1,4,Positive,,Account security,Bronze,1.571428571,2285231.818,25137550,0.036184211,12/13/23,Transfer,1/13/23,0.454545455,0.036184211,10.66666667,0.286628682,23702808.53
50090223,45,Female,Medellin,Antioquia,5.0743694,-75.5081167,High,Musician,Bachelor,Divorced,2,Partnership,inactive,TRUE,TRUE,FALSE,TRUE,TRUE,1,30,5,FALSE,TRUE,0.368658641,0,1,10,540245,5402450,1/14/23,10/26/23,6.661025106,0.05,0.8,4,-36,10/21/23,1,0,3.5,Neutral,,Transaction issues,Bronze,2.285714286,1988334.375,31813350,0.048780488,12/22/23,Transfer,1/14/23,0.3125,0.048780488,11.16666667,0.361705043,13179334.13
80630004,45,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Designer,High School,Married,2,Organic,regular,FALSE,FALSE,FALSE,FALSE,FALSE,2,33,0,TRUE,TRUE,,3,0,13,3669692.308,47706000,1/5/23,11/27/23,7.642921458,0.065,0,4,-35,4/2/23,1,1,5,Positive,Cryptocurrency trading,,Gold,1.75,655217.8571,9173050,0.053639847,10/10/23,Payment,1/5/23,0.357142857,0.053639847,11.36666667,0.308597018,127103591.4
37900535,45,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Very High,Driver,Master,Divorced,4,Organic,occasional,TRUE,TRUE,TRUE,TRUE,FALSE,2,7,4,FALSE,FALSE,0.348724815,0,0,158,1681893.354,265739150,1/5/23,12/28/23,7.673520175,0.79,0.8,4,-31,11/23/23,2,1,4,Positive,,,Platinum,2.818181818,13301222.58,412337900,0.088068182,12/29/23,Transfer,1/5/23,0.129032258,0.088068182,11.73333333,0.359860836,622933692.6
89280760,45,Male,Ibague,Tolima,4.4386033,-75.2108857,Medium,Security Guard,High School,Married,4,Organic,occasional,TRUE,FALSE,FALSE,TRUE,FALSE,1,15,1,TRUE,TRUE,,0,0,12,1324766.667,15897200,2/27/23,12/23/23,8.02408921,0.06,0.4,4,-35,11/22/23,1,1,4,Positive,Mobile check deposit,Fees,Bronze,5.75,1666810.145,115009900,0.194915254,12/26/23,Transfer,2/27/23,0.31884058,0.194915254,11.9,0.386628682,48476437.69
13783287,45,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Salesperson,Bachelor,Single,4,Organic,occasional,TRUE,TRUE,TRUE,FALSE,FALSE,3,22,2,FALSE,TRUE,0.185926067,0,0,42,1963176.19,82453400,1/12/23,12/23/23,11.30704683,0.21,0.6,6,18,2/10/23,1,0,4,Positive,"Mobile check deposit, Cryptocurrency trading",Fees,Platinum,3.636363636,4523098.75,180923950,0.113314448,12/24/23,Transfer,1/12/23,0.3,0.113314448,11.93333333,0.228234691,211426307.6
58478844,45,Male,Barranquilla,Atlantico,11.0101922,-74.8231794,Low,Cleaner,High School,Married,5,Organic,power,TRUE,TRUE,FALSE,FALSE,FALSE,1,33,2,TRUE,FALSE,0.298527461,1,0,20,18798242.5,375964850,1/15/23,12/8/23,6.735946006,0.1,0.4,3,-48,7/1/23,4,0.75,4,Positive,,,Platinum,1.8,4097311.111,73751600,0.052941176,12/11/23,Transfer,1/15/23,0.166666667,0.052941176,11.93333333,0.38081924,588168325.5
45240582,44,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Nurse,Bachelor,Married,2,Referral,regular,TRUE,TRUE,FALSE,TRUE,FALSE,2,22,3,FALSE,FALSE,0.567275405,0,1,10,4549620,45496200,1/16/23,12/19/23,7.277386741,0.05,0.6,4,-22,11/5/23,3,0.333333333,4.5,Positive,International transfers,Transaction issues,Silver,9.916666667,4794812.185,570582650,0.334269663,12/27/23,Transfer,1/16/23,0.285714286,0.334269663,11.93333333,0.320541498,100924334.8
94130441,45,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Engineer,Bachelor,Single,1,Organic,regular,TRUE,FALSE,TRUE,FALSE,TRUE,1,26,2,TRUE,FALSE,,0,0,31,5137788.71,159271450,1/5/23,11/21/23,7.359231263,0.155,0.6,4,-36,5/31/23,0,0,3.5,Neutral,International transfers,Customer service,Gold,1.875,3798340,56975100,0.042613636,12/25/23,Transfer,1/5/23,0.266666667,0.042613636,11.86666667,0.366645206,416758130.7
19812618,45,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Musician,Bachelor,Divorced,4,Paid Ad,occasional,TRUE,FALSE,FALSE,TRUE,FALSE,2,48,3,TRUE,FALSE,,1,0,38,1461564.474,55539450,1/6/23,11/28/23,7.32693004,0.19,0.4,4,-28,8/3/23,3,1,4,Positive,"Cryptocurrency trading, International transfers",Account security,Silver,2.375,4588642.105,87184200,0.064189189,12/28/23,Transfer,1/6/23,0.263157895,0.064189189,9.9,0.298463822,141068854.3
75125002,44,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Designer,High School,Widowed,3,Referral,occasional,TRUE,FALSE,FALSE,FALSE,FALSE,1,19,1,FALSE,FALSE,,1,0,18,1714052.778,30852950,1/13/23,12/29/23,5.763420982,0.09,0.2,3,-45,7/16/23,0,0,2.5,Negative,,,Silver,1.428571429,1141050,11410500,0.031446541,12/28/23,Transfer,1/13/23,0.1,0.031446541,10.63333333,0.398150714,77230318.54
29118733,45,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Insurance Agent,Master,Married,3,Organic,regular,TRUE,TRUE,FALSE,FALSE,TRUE,2,15,2,FALSE,FALSE,0.443109371,1,1,11,5115459.091,56270050,1/6/23,12/5/23,8.84241282,0.055,0.6,5,-10,12/13/23,2,1,4,Positive,Savings goals,Customer service,Gold,1.555555556,3217217.857,45041050,0.044025157,11/20/23,Payment,1/6/23,0.357142857,0.044025157,11.9,0.31440646,129878901.9
91640078,44,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Teacher,Master,Single,4,Partnership,occasional,TRUE,FALSE,TRUE,TRUE,FALSE,1,11,2,TRUE,TRUE,,0,0,17,1423726.471,24203350,3/19/23,12/21/23,8.00513998,0.085,0.6,4,-31,1/29/23,0,0,4.5,Positive,"Savings goals, International transfers",Customer service,Gold,1.75,1433885.714,20074400,0.051094891,10/10/23,Transfer,3/19/23,0.214285714,0.051094891,11.8,0.39494937,96035952.27
47993103,44,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Cashier,High School,Single,2,Referral,occasional,TRUE,TRUE,TRUE,TRUE,FALSE,3,7,6,TRUE,FALSE,0.29102258,0,0,10,1082650,10826500,1/9/23,12/24/23,6.514021268,0.05,0.8,3,-40,10/18/23,1,1,4,Positive,"Budgeting tools, International transfers",,Bronze,3.454545455,12831435.53,487594550,0.106442577,12/27/23,Transfer,1/9/23,0.184210526,0.106442577,11.96666667,0.329945421,27658469.68
86921490,45,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Driver,High School,Single,2,Paid Ad,regular,TRUE,FALSE,TRUE,FALSE,FALSE,1,15,3,TRUE,FALSE,,0,0,71,5072786.62,360167850,1/7/23,12/26/23,8.027765562,0.355,0.4,4,-38,11/20/23,1,1,5,Positive,,App performance,Platinum,1.857142857,1551300,20166900,0.040880503,12/21/23,Transfer,1/7/23,0.153846154,0.040880503,10.86666667,0.386628682,741783455
70537492,45,Female,Cucuta,Norte,7.8971458,-72.5080387,Medium,Plumber,High School,Single,5,Organic,occasional,FALSE,FALSE,TRUE,TRUE,FALSE,4,22,0,TRUE,TRUE,,1,0,14,1684507.143,23583100,1/11/23,12/29/23,8.303092079,0.07,0.4,4,-21,10/28/23,1,1,4,Positive,International transfers,Account security,Silver,12.25,1513076.871,222422300,0.410614525,12/28/23,Transfer,1/11/23,0.292517007,0.410614525,11.96666667,0.222679135,65116075.78
59527450,44,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Manager,Bachelor,Married,2,Paid Ad,occasional,TRUE,TRUE,TRUE,TRUE,FALSE,4,30,6,TRUE,FALSE,0.363451561,0,0,12,1827475,21929700,2/26/23,10/15/23,9.405382737,0.06,0.8,5,-3,7/3/23,0,0,4.5,Positive,"Mobile check deposit, International transfers",,Silver,2.909090909,12406429.69,397005750,0.08988764,12/26/23,Transfer,2/26/23,0.34375,0.08988764,11.96666667,0.187345183,65428272.88
68833563,45,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Pharmacist,High School,Single,4,Referral,occasional,TRUE,TRUE,TRUE,TRUE,FALSE,1,19,7,FALSE,TRUE,0.282133073,0,0,25,1851244,46281100,1/25/23,12/27/23,8.25025289,0.125,0.8,4,-32,5/7/23,1,1,5,Positive,,Account security,Silver,1.8,4662211.111,83919800,0.053412463,12/11/23,Transfer,1/25/23,0.444444444,0.053412463,11.83333333,0.378066129,146282348.7
43274525,45,Female,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Engineer,High School,Divorced,2,Referral,regular,TRUE,TRUE,FALSE,FALSE,FALSE,2,37,3,TRUE,FALSE,0.10724167,0,0,88,4526558.523,398337150,1/4/23,12/12/23,8.112513927,0.44,0.4,4,-27,4/7/23,3,1,4,Positive,"International transfers, Savings goals",,Platinum,2.272727273,1794168,44854200,0.071428571,12/23/23,Transfer,1/4/23,0.32,0.071428571,11.86666667,0.305115744,830987631.3
50876705,44,Male,Medellin,Antioquia,5.0743694,-75.5081167,Medium,Dentist,Master,Single,3,Organic,regular,TRUE,TRUE,FALSE,FALSE,FALSE,1,33,1,TRUE,TRUE,0.287616944,1,0,485,4630915.155,2245993850,1/4/23,12/29/23,8.314360448,1,0.4,5,-10,8/7/23,1,1,4.5,Positive,,,Platinum,1.714285714,7072116.667,84865400,0.038338658,12/3/23,Transfer,1/4/23,0.416666667,0.038338658,11.3,0.334237158,4339832891
85610785,45,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Pharmacist,Bachelor,Married,4,Referral,occasional,TRUE,FALSE,FALSE,TRUE,FALSE,1,11,1,TRUE,FALSE,,0,1,13,1276542.308,16595050,1/13/23,12/8/23,7.613299352,0.065,0.4,4,-34,11/9/23,0,0,4.5,Positive,"International transfers, Mobile check deposit",,Silver,1.428571429,2391335,23913350,0.030120482,12/5/23,Payment,1/13/23,0.3,0.030120482,11.86666667,0.397087008,43118808.47
97800481,44,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Construction Worker,High School,Single,3,Paid Ad,occasional,FALSE,TRUE,FALSE,FALSE,FALSE,3,33,1,FALSE,TRUE,0.124678232,1,0,37,1617017.568,59829650,1/9/23,12/27/23,7.522452057,0.185,0.2,4,-26,4/8/23,1,1,4,Positive,International transfers,,Gold,1.333333333,4124266.667,49491200,0.03785489,12/11/23,Transfer,1/9/23,0.25,0.03785489,11.16666667,0.25645938,146078222.7
13521188,45,Female,Medellin,Antioquia,5.0743694,-75.5081167,High,Programmer,Bachelor,Single,7,Organic,power,TRUE,FALSE,TRUE,FALSE,TRUE,2,26,6,FALSE,FALSE,,1,0,19,12576165.79,238947150,2/2/23,12/16/23,8.07176128,0.095,0.6,4,-20,10/24/23,1,0,4,Positive,,Transaction issues,Platinum,2.166666667,644788.4615,8382250,0.049242424,12/24/23,Payment,2/2/23,0.538461538,0.049242424,8.966666667,0.316645206,559916588.8
55726374,45,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Journalist,High School,Married,2,Referral,power,TRUE,TRUE,FALSE,FALSE,FALSE,2,19,2,TRUE,FALSE,0.327121806,0,0,15,24946136.67,374192050,3/16/23,12/29/23,8.232898318,0.075,0.4,4,-27,5/13/23,0,0,3.5,Neutral,,Account security,Platinum,2.727272727,1577361.667,47320850,0.089020772,12/23/23,Transfer,3/16/23,0.266666667,0.089020772,11.43333333,0.328066129,1086985706
90591527,45,Male,Medellin,Antioquia,5.0743694,-75.5081167,Medium,Manager,Bachelor,Married,3,Organic,occasional,TRUE,FALSE,FALSE,FALSE,FALSE,1,19,2,TRUE,FALSE,,0,0,19,1617876.316,30739650,1/10/23,12/25/23,7.037913591,0.095,0.2,4,-27,10/30/23,0,0,3.5,Neutral,"Mobile check deposit, Budgeting tools",Customer service,Silver,5.916666667,4391291.549,311781700,0.198879552,12/27/23,Transfer,1/10/23,0.323943662,0.198879552,11.96666667,0.378066129,80597183.66
13914411,44,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Architect,Bachelor,Married,2,Organic,power,TRUE,FALSE,TRUE,TRUE,FALSE,1,15,6,TRUE,TRUE,,0,0,130,14431074.23,1876039650,1/7/23,12/29/23,6.056628539,0.65,0.6,3,-45,6/17/23,2,0.5,4,Positive,,Fees,Platinum,3.75,686738.8889,30903250,0.129310345,12/18/23,Transfer,1/7/23,0.177777778,0.129310345,11.96666667,0.406713267,3208482923
58085681,44,Male,Santa Marta,Magdalena,11.2320944,-74.1950916,Medium,Real Estate Agent,Bachelor,Married,3,Organic,occasional,TRUE,TRUE,FALSE,FALSE,TRUE,1,30,4,TRUE,TRUE,0.602138784,1,0,49,1791529.592,87784950,1/23/23,12/25/23,8.116814307,0.245,0.6,4,-33,4/29/23,0,0,3.5,Neutral,,,Gold,2.111111111,6498139.474,123464650,0.055882353,12/11/23,Payment,1/23/23,0.105263158,0.055882353,11.93333333,0.359567405,253798781.4
92950836,45,Female,Cali,Valle del Cauca,3.4108435,-76.5812127,High,Doctor,Bachelor,Single,2,Organic,power,TRUE,TRUE,FALSE,TRUE,FALSE,3,11,2,TRUE,FALSE,0.641064509,2,0,33,16278601.52,537193850,1/5/23,12/25/23,9.168543904,0.165,0.6,5,-4,7/16/23,1,1,4,Positive,"Mobile check deposit, International transfers",,Platinum,23,570587.6812,157482200,0.770949721,12/29/23,Transfer,1/5/23,0.242753623,0.770949721,11.93333333,0.274864786,932252221.4
44978485,45,Male,Medellin,Antioquia,5.0743694,-75.5081167,Low,Chef,Bachelor,Single,3,Paid Ad,inactive,FALSE,FALSE,FALSE,FALSE,FALSE,2,7,0,TRUE,TRUE,,1,0,16,659056.25,10544900,3/22/23,12/11/23,6.942107943,0.08,0,3,-51,8/25/23,4,0.75,4.5,Positive,International transfers,,Silver,1.25,1664015,16640150,0.033112583,11/20/23,Transfer,3/22/23,0.4,0.033112583,11.36666667,0.382083058,44497560.31
45764930,45,Male,Ibague,Tolima,4.4386033,-75.2108857,High,Farmer,Master,Single,4,Referral,regular,TRUE,TRUE,FALSE,TRUE,FALSE,3,37,4,TRUE,TRUE,0.091897714,3,2,500,4607720.3,2303860150,1/6/23,12/29/23,7.36711986,1,0.6,4,-35,8/4/23,0,0,4,Positive,International transfers,,Platinum,5.25,1547869.841,97515800,0.18,12/26/23,Transfer,1/6/23,0.26984127,0.18,11.76666667,0.255115744,4220268948
25317703,45,Female,Manizales,Caldas,5.0743694,-75.5081167,Medium,Accountant,Bachelor,Single,2,Referral,regular,TRUE,FALSE,FALSE,TRUE,TRUE,1,26,4,TRUE,FALSE,,2,0,11,4535518.182,49890700,1/9/23,11/18/23,7.261272234,0.055,0.6,4,-24,7/7/23,0,0,3.5,Neutral,Budgeting tools,Transaction issues,Silver,1.375,4841695.455,53258650,0.033232628,12/1/23,Transfer,1/9/23,0.454545455,0.033232628,11.96666667,0.366645206,108755129.8
70144329,44,Female,Medellin,Antioquia,5.0743694,-75.5081167,Very High,Cashier,PhD,Single,2,Paid Ad,occasional,TRUE,TRUE,TRUE,TRUE,FALSE,1,22,5,TRUE,FALSE,0.083494508,1,0,10,1692915,16929150,1/9/23,11/6/23,7.503191894,0.05,0.8,4,-22,4/24/23,0,0,4.5,Positive,International transfers,Account security,Silver,6.416666667,4774469.481,367634150,0.221902017,12/23/23,Transfer,1/9/23,0.324675325,0.221902017,11.76666667,0.370541498,38485212.07
78532943,44,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Cashier,Master,Married,3,Paid Ad,regular,TRUE,TRUE,FALSE,FALSE,TRUE,1,59,1,TRUE,FALSE,0.343943227,2,0,18,3912225,70420050,1/23/23,12/26/23,7.302507015,0.09,0.6,4,-28,12/11/23,0,0,5,Positive,"Mobile check deposit, International transfers",Account security,Gold,1.8,4954325,89177850,0.057142857,11/15/23,Payment,1/23/23,0.333333333,0.057142857,11.96666667,0.34248836,150431835.5
19681617,44,Female,Ibague,Tolima,4.4386033,-75.2108857,Very High,Electrician,Bachelor,Single,4,Paid Ad,occasional,TRUE,TRUE,FALSE,FALSE,TRUE,1,26,2,TRUE,TRUE,0.068754329,0,0,43,1866504.651,80259700,1/4/23,12/15/23,7.098071536,0.215,0.6,4,-32,6/10/23,1,1,5,Positive,,,Gold,1.428571429,1625750,16257500,0.031347962,12/23/23,Payment,1/4/23,0.3,0.031347962,10.83333333,0.364507569,177774235.1
86266201,44,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Security Guard,High School,Married,1,Referral,regular,TRUE,FALSE,FALSE,TRUE,FALSE,1,22,3,TRUE,FALSE,,1,1,12,4306325,51675900,2/11/23,12/21/23,8.50015251,0.06,0.4,4,-28,5/6/23,5,0.6,4,Positive,International transfers,Fees,Silver,2.8,1493900,41829200,0.086153846,12/23/23,Transfer,2/11/23,0.214285714,0.086153846,11.03333333,0.370541498,139702617.3
88494428,45,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Doctor,High School,Single,3,Organic,regular,TRUE,FALSE,TRUE,TRUE,FALSE,3,52,1,TRUE,FALSE,,1,0,24,5287631.25,126903150,1/9/23,12/5/23,6.077007654,0.12,0.6,3,-46,12/12/23,0,0,3.5,Neutral,"Budgeting tools, International transfers",,Gold,1.375,6453781.818,70991600,0.031161473,12/29/23,Transfer,1/9/23,0.090909091,0.031161473,11.76666667,0.269041607,291297155.1
47599965,45,Female,Cartagena,Bolivar,10.3873369,-75.5196631,Low,Farmer,High School,Married,3,Partnership,occasional,TRUE,FALSE,FALSE,TRUE,FALSE,4,7,0,TRUE,TRUE,,0,0,150,1535492.667,230323900,1/6/23,12/29/23,6.838699759,0.75,0.4,4,-32,5/30/23,2,0.5,4.5,Positive,"Cryptocurrency trading, Budgeting tools",Customer service,Platinum,5.75,1273922.464,87900650,0.197707736,12/23/23,Transfer,1/6/23,0.31884058,0.197707736,11.83333333,0.259860836,553938954.2
